OBJECTID	STATEFP10	COUNTYFP10	TRACTCE10	GEOID10	NAME10	NAMELSAD10	MTFCC10	FUNCSTAT10	ALAND10	AWATER10	INTPTLAT10	INTPTLON10	GlobalID
2346	6	73	16901	6073016901	169.01	Census Tract 169.01	G5020	S	42445862	851714	32.9015716	-116.9470083	{80FEED2D-7A3D-4C14-844A-A5BE9FAFC7FC}
2347	6	73	16902	6073016902	169.02	Census Tract 169.02	G5020	S	121230826	3229090	32.9312875	-116.8538493	{E83E1265-2B5E-4795-92BD-CC19CAF37F15}
2348	6	73	17006	6073017006	170.06	Census Tract 170.06	G5020	S	2573058	0	33.0121262	-117.0488065	{017D1D5B-2D54-4E46-914A-C52B83B0A9D4}
2349	6	73	17009	6073017009	170.09	Census Tract 170.09	G5020	S	3491218	0	32.9677095	-117.0283696	{5630CCA4-7E27-41B7-A697-45D5DC190FD4}
2350	6	73	17010	6073017010	170.1	Census Tract 170.10	G5020	S	15259266	0	32.9600148	-116.9909735	{A11E879D-D9B3-4B48-9A1B-19CA2010313E}
2351	6	73	13312	6073013312	133.12	Census Tract 133.12	G5020	S	853317	0	32.6009941	-117.0326038	{11239BF7-070A-4B9B-8696-CF6BAB3BCBEB}
2352	6	73	13415	6073013415	134.15	Census Tract 134.15	G5020	S	1160611	0	32.6383744	-116.9983443	{DF166C80-8841-4922-B5FD-E552C369B8C8}
2353	6	73	13908	6073013908	139.08	Census Tract 139.08	G5020	S	1122800	0	32.7112382	-117.0050292	{B13A3292-E647-4505-B838-6B13DFB3EE83}
2354	6	73	13905	6073013905	139.05	Census Tract 139.05	G5020	S	2203634	0	32.7222385	-116.9900814	{20441A8E-6D21-452D-831A-7A41EED15607}
2355	6	73	13907	6073013907	139.07	Census Tract 139.07	G5020	S	1339959	0	32.7202478	-117.0027482	{39549F3B-F267-4AFE-95EA-00D7015B8005}
2356	6	73	10111	6073010111	101.11	Census Tract 101.11	G5020	S	592842	0	32.5641819	-117.0662396	{CA9A5088-DFBB-4F43-804E-72DC2F2C9702}
2357	6	73	13103	6073013103	131.03	Census Tract 131.03	G5020	S	1769622	190418	32.6092325	-117.0887814	{55913EAE-FE7F-40ED-8CDD-C76C7B55CCD0}
2358	6	73	10106	6073010106	101.06	Census Tract 101.06	G5020	S	1343515	0	32.5717846	-117.0723177	{EB561B99-D4F8-49A1-861C-650408A0155C}
2359	6	73	10107	6073010107	101.07	Census Tract 101.07	G5020	S	2314635	2879	32.5820941	-117.0793152	{93170EC1-BC95-419C-8186-428422082FF2}
2360	6	73	12800	6073012800	128	Census Tract 128	G5020	S	1034932	0	32.6358462	-117.0709931	{4F707E09-EB7C-4179-8060-135BF54AE794}
2361	6	73	14001	6073014001	140.01	Census Tract 140.01	G5020	S	1861453	0	32.7369483	-117.023685	{24FF9480-5934-416A-A3C0-65CB5DE9CB9E}
2362	6	73	2801	6073002801	28.01	Census Tract 28.01	G5020	S	2884795	0	32.7755353	-117.0837903	{38B2E706-5FBA-4A61-9AAA-6E0FD2821D2F}
2363	6	73	10004	6073010004	100.04	Census Tract 100.04	G5020	S	1418838	0	32.5709007	-117.0523008	{6EFE7DBD-388F-4C40-9926-6ADC84FD70BF}
2364	6	73	10003	6073010003	100.03	Census Tract 100.03	G5020	S	1273095	0	32.5788424	-117.0440935	{369DC34F-DC7F-4EF8-8056-9BE3D0600F5F}
2365	6	73	15100	6073015100	151	Census Tract 151	G5020	S	2092975	75164	32.7881451	-116.9947059	{43F8E78C-1F6C-48B6-B6B3-5231397EA837}
2366	6	73	4200	6073004200	42	Census Tract 42	G5020	S	2506432	0	32.7293167	-117.1194261	{A77E5FF5-1C9B-40D2-A6A0-1F3BDF114F35}
2367	6	73	11100	6073011100	111	Census Tract 111	G5020	S	908114	0	32.6973819	-117.1785782	{EF2A3E99-839D-48A1-854F-56F4CCD3DF11}
2368	6	73	3204	6073003204	32.04	Census Tract 32.04	G5020	S	3074259	417058	32.656474	-117.0578802	{A0AE2381-0749-413A-95DC-49C3DA842364}
2369	6	73	12700	6073012700	127	Census Tract 127	G5020	S	1159147	0	32.6341315	-117.0851125	{CAF12348-C5A2-447D-9673-A0F5B60A15F1}
2370	6	73	10104	6073010104	101.04	Census Tract 101.04	G5020	S	1619359	0	32.5673601	-117.0970321	{D890DC16-ACDB-43CC-80A3-CE9CC552E6CB}
2371	6	73	15405	6073015405	154.05	Census Tract 154.05	G5020	S	4699578	0	32.7752264	-116.9179144	{2AE84C1E-7BED-4522-B15B-1B57ECE43C01}
2372	6	73	17014	6073017014	170.14	Census Tract 170.14	G5020	S	2006794	0	33.0159951	-117.0682214	{04F7F879-21B6-448F-B227-C81C9E773F80}
2373	6	73	17015	6073017015	170.15	Census Tract 170.15	G5020	S	4750856	16239	33.0328463	-117.0696419	{6A60F473-1E9F-4734-9050-6B793743FDBF}
2374	6	73	17018	6073017018	170.18	Census Tract 170.18	G5020	S	1824802	0	32.9615181	-117.1018883	{8F2DBC26-892C-4633-8835-A155CD90AB08}
2375	6	73	17019	6073017019	170.19	Census Tract 170.19	G5020	S	6298000	0	33.0414758	-117.0511483	{5279BC70-93B9-49B0-AFA1-9188F4403523}
2376	6	73	17020	6073017020	170.2	Census Tract 170.20	G5020	S	28768489	0	33.041943	-117.010947	{3912F17D-BD67-47D3-A375-83AEF5B4035C}
2377	6	73	17021	6073017021	170.21	Census Tract 170.21	G5020	S	32203534	230609	33.0040421	-116.9890364	{6688C0E4-A563-4CA4-BFEC-D54064C9FF7B}
2378	6	73	17022	6073017022	170.22	Census Tract 170.22	G5020	S	4450107	11355	32.9050522	-117.1043719	{58FF92EC-93FC-49D5-916E-E4FC4422C973}
2379	6	73	17029	6073017029	170.29	Census Tract 170.29	G5020	S	30518508	36108	32.9909105	-117.183626	{9F0F905D-6ECE-40C7-8A0E-EA1750BD4AED}
2380	6	73	17030	6073017030	170.3	Census Tract 170.30	G5020	S	33372914	1298445	33.031018	-117.1226724	{8A404A3C-1094-45B0-B926-9A46970B7178}
2381	6	73	17031	6073017031	170.31	Census Tract 170.31	G5020	S	1058528	0	33.0281424	-117.0847186	{9AFA520A-EFFA-4782-9009-91797C7D85A0}
2382	6	73	17032	6073017032	170.32	Census Tract 170.32	G5020	S	10115864	50403	33.008998	-117.1044271	{89828494-6BBA-43FC-BF41-C12D8C3E989C}
2383	6	73	17033	6073017033	170.33	Census Tract 170.33	G5020	S	9149709	0	32.9800714	-117.1150623	{CEBD3772-C099-45AC-8B15-EAF49A32AB11}
2384	6	73	3108	6073003108	31.08	Census Tract 31.08	G5020	S	1080557	0	32.7074478	-117.0155941	{5648855C-C661-44E6-A770-DC941F1DBE89}
2385	6	73	13802	6073013802	138.02	Census Tract 138.02	G5020	S	708065	0	32.734589	-117.0104099	{DA99C582-0BB8-4065-B802-C0A6FE1856B3}
2386	6	73	3105	6073003105	31.05	Census Tract 31.05	G5020	S	1210501	0	32.710698	-117.0295699	{4D28E5DD-B640-43B6-8D1F-766736327781}
2387	6	73	10013	6073010013	100.13	Census Tract 100.13	G5020	S	897335	0	32.5555517	-117.047455	{E5CDD742-70C2-4116-928C-055D76B102CE}
2388	6	73	13303	6073013303	133.03	Census Tract 133.03	G5020	S	1382255	0	32.6077631	-117.0502312	{C0665DA7-6F8D-40A7-9524-3EA93F57C50F}
2389	6	73	10112	6073010112	101.12	Census Tract 101.12	G5020	S	800694	0	32.5689086	-117.0804032	{BA141A55-ED4E-47C8-830C-743A1662B5A8}
2390	6	73	14200	6073014200	142	Census Tract 142	G5020	S	2256113	0	32.7274195	-117.0431132	{C52E582F-9AED-46E2-A6A2-83076CA395D8}
2391	6	73	11601	6073011601	116.01	Census Tract 116.01	G5020	S	733717	0	32.6663314	-117.0964015	{2A8A1EC5-2422-44A3-B7F9-54FB3F0036D2}
2392	6	73	11801	6073011801	118.01	Census Tract 118.01	G5020	S	651864	0	32.6804224	-117.1041616	{E9200C70-0DBC-4DE2-80A8-0B773891256F}
2393	6	73	3502	6073003502	35.02	Census Tract 35.02	G5020	S	774430	0	32.6986004	-117.1134902	{B56D6E52-28C7-4707-8A4B-4918A87A16AA}
2394	6	73	3501	6073003501	35.01	Census Tract 35.01	G5020	S	1181326	0	32.706039	-117.1145576	{613CD2BA-7181-4E88-B2F5-32765F2940D2}
2395	6	73	3301	6073003301	33.01	Census Tract 33.01	G5020	S	1526939	0	32.7027556	-117.1018968	{FE5EABE1-F5CF-4D90-8D74-2DC023F6A371}
2396	6	73	3111	6073003111	31.11	Census Tract 31.11	G5020	S	1444623	0	32.7050468	-117.0807478	{BF90BACD-1876-4D75-9A2E-46ECEE98B4FA}
2397	6	73	10103	6073010103	101.03	Census Tract 101.03	G5020	S	3142946	2693099	32.5996184	-117.0958327	{6386B2B1-A3C3-4C16-A3B4-E2A7EDF0A469}
2398	6	73	9304	6073009304	93.04	Census Tract 93.04	G5020	S	5441183	72436	32.773662	-117.1371758	{A2ABA37A-8BC6-4D77-BA06-10F8374F5CAF}
2399	6	73	1100	6073001100	11	Census Tract 11	G5020	S	955280	0	32.7652989	-117.133414	{80C79782-7676-4DBC-8CE0-0E7ECB982990}
2400	6	73	600	6073000600	6	Census Tract 6	G5020	S	929826	0	32.7529964	-117.1518924	{10A9559B-6A12-45C7-91A6-34C2B111D5CD}
2401	6	73	9202	6073009202	92.02	Census Tract 92.02	G5020	S	3619040	0	32.7860364	-117.1428842	{66F86C6B-B5C6-46BC-A3AB-2FD37C33F0FE}
2402	6	73	8702	6073008702	87.02	Census Tract 87.02	G5020	S	2687742	0	32.7883567	-117.155885	{1DA8B091-806F-4025-AA4C-4DFA23DFA459}
2403	6	73	8701	6073008701	87.01	Census Tract 87.01	G5020	S	1700049	0	32.7980374	-117.1638831	{CF095A19-19E4-4424-A080-84617FCE453B}
2404	6	73	3107	6073003107	31.07	Census Tract 31.07	G5020	S	1572161	0	32.7062651	-117.0230027	{F32C509F-2394-439A-A6A0-7CB1FF6D8CF4}
2405	6	73	21204	6073021204	212.04	Census Tract 212.04	G5020	S	47230070	859800	32.8078834	-116.7641322	{34E95BF2-3032-424D-A4A7-182E683A776E}
2406	6	73	15601	6073015601	156.01	Census Tract 156.01	G5020	S	1623059	0	32.7921847	-116.9264026	{D5B53B3B-D561-449D-BD56-0D75FC9B8B9C}
2407	6	73	21202	6073021202	212.02	Census Tract 212.02	G5020	S	179830193	225534	32.8244867	-116.647342	{D700DA40-CF04-4035-9857-AB1736AAD340}
2408	6	73	20902	6073020902	209.02	Census Tract 209.02	G5020	S	422652967	7987150	32.9424839	-116.6067039	{AF8FCD75-2C08-4B82-AAB6-327B17E0D279}
2409	6	73	3113	6073003113	31.13	Census Tract 31.13	G5020	S	1588337	0	32.6961845	-117.0644799	{A095FA71-7B34-4941-AC36-0A136FB770AB}
2410	6	73	13418	6073013418	134.18	Census Tract 134.18	G5020	S	1781625	73830	32.6499238	-116.977811	{7A0DC8BD-3C93-4A34-9808-171FA148C95F}
2411	6	73	13606	6073013606	136.06	Census Tract 136.06	G5020	S	3778553	0	32.7472342	-116.9434877	{5D683821-7EE4-4523-9368-00314777B2B0}
2412	6	73	17034	6073017034	170.34	Census Tract 170.34	G5020	S	2692860	0	32.9901496	-117.0908369	{A64CC5FD-A18B-46BE-9EC7-85F7F2DA8F10}
2413	6	73	17035	6073017035	170.35	Census Tract 170.35	G5020	S	2335766	0	32.9749586	-117.0988796	{F535591B-17F2-44C8-8114-FC2AC9668BD3}
2414	6	73	17036	6073017036	170.36	Census Tract 170.36	G5020	S	996247	0	32.9597794	-117.1225603	{F5360043-08E8-4DB3-82D2-6583DBFD5653}
2415	6	73	17037	6073017037	170.37	Census Tract 170.37	G5020	S	3173456	0	32.9493661	-117.1190243	{2B894869-81C8-4579-982E-B1E696B170B1}
2416	6	73	10001	6073010001	100.01	Census Tract 100.01	G5020	S	2097929	0	32.586813	-117.0554913	{4F224275-8099-4DA8-A9FD-460597E1BB1A}
2417	6	73	13203	6073013203	132.03	Census Tract 132.03	G5020	S	1115935	0	32.6067804	-117.0642137	{0491E8E0-99CD-47DC-BFBA-BB3E18141B34}
2418	6	73	12402	6073012402	124.02	Census Tract 124.02	G5020	S	896878	0	32.6430592	-117.0878962	{537246F7-FDE3-4F99-B3AC-C768BB0E56AA}
2419	6	73	10402	6073010402	104.02	Census Tract 104.02	G5020	S	677383	0	32.5727796	-117.1057746	{48789C65-0E25-4FE5-960D-BFE544F02DF7}
2420	6	73	12900	6073012900	129	Census Tract 129	G5020	S	1372428	0	32.6274203	-117.0676039	{073359A2-691B-4969-B6FB-96652A2BE9F3}
2421	6	73	13313	6073013313	133.13	Census Tract 133.13	G5020	S	18903361	17465	32.6023181	-116.9847218	{5D465D7E-EF95-4ED9-9FC3-2A43DED82E2E}
2422	6	73	13310	6073013310	133.1	Census Tract 133.10	G5020	S	8503054	0	32.6261904	-116.9977852	{51F258BC-90EE-4FDD-8CE0-54260F2CC8C0}
2423	6	73	13314	6073013314	133.14	Census Tract 133.14	G5020	S	15894984	1675758	32.6100121	-116.9557609	{9C234B32-F031-4F8D-87CF-8AB3B9FE808E}
2424	6	73	10014	6073010014	100.14	Census Tract 100.14	G5020	S	28476694	19560	32.5754388	-116.9784514	{402D9D79-AEE4-48B7-8740-A17AF4C10688}
2425	6	73	9511	6073009511	95.11	Census Tract 95.11	G5020	S	1472889	0	32.8036915	-117.1085759	{7216CD01-A184-425C-B2C3-22E7B3445358}
2426	6	73	8366	6073008366	83.66	Census Tract 83.66	G5020	S	6094603	1633	32.9525769	-117.160587	{791E9974-7E40-469F-ACEE-73A0A3BDE1AF}
2427	6	73	8365	6073008365	83.65	Census Tract 83.65	G5020	S	2309975	0	32.9411064	-117.144382	{DF5ED9AC-C3AF-42AE-92EE-019BE1AD0526}
2428	6	73	8364	6073008364	83.64	Census Tract 83.64	G5020	S	983427	0	32.8599014	-117.2274041	{C242CFC2-73AE-4ADB-BAAC-247515E2C347}
2429	6	73	8363	6073008363	83.63	Census Tract 83.63	G5020	S	254510	0	32.8654716	-117.2229262	{700F0557-2626-43F9-9081-15241BA78CD2}
2430	6	73	17053	6073017053	170.53	Census Tract 170.53	G5020	S	5315383	0	33.0012075	-117.0315378	{0B234B28-6DB0-42A1-A562-C9C3BC168D7C}
2431	6	73	3901	6073003901	39.01	Census Tract 39.01	G5020	S	646037	0	32.7035568	-117.1267377	{999D8CB9-145F-4F65-9422-20E49723BA4D}
2432	6	73	13903	6073013903	139.03	Census Tract 139.03	G5020	S	2421882	1351429	32.7017506	-116.996053	{B31DC15C-C07E-4475-BD39-483DA080B20C}
2433	6	73	14400	6073014400	144	Census Tract 144	G5020	S	1705174	0	32.7435374	-117.0341068	{59EDEA8A-FC80-4367-8DAE-B0F2876DCF77}
2434	6	73	12302	6073012302	123.02	Census Tract 123.02	G5020	S	387315	0	32.6409446	-117.080293	{10D0E5F8-67AE-4BF5-834C-7C36B7833BB3}
2435	6	73	3401	6073003401	34.01	Census Tract 34.01	G5020	S	2823948	0	32.7249834	-117.0950788	{6C6C380A-C69E-4210-8E7C-734B376D9663}
2436	6	73	8513	6073008513	85.13	Census Tract 85.13	G5020	S	1496043	0	32.8034143	-117.1810994	{DA215514-33BA-4038-A062-48B7193AEB2F}
2437	6	73	13414	6073013414	134.14	Census Tract 134.14	G5020	S	2868963	0	32.6311503	-117.0127578	{E7829494-9D70-4CE2-9ACE-1D56281FD500}
2438	6	73	8510	6073008510	85.1	Census Tract 85.10	G5020	S	2035610	0	32.8083089	-117.1629093	{1C9B3624-43FD-46F8-A8C0-C1CB18BF6AE0}
2439	6	73	8505	6073008505	85.05	Census Tract 85.05	G5020	S	2947154	0	32.8402976	-117.1850238	{A321FAB9-AD43-4FB4-8B1C-5AB6B6EF304F}
2440	6	73	13205	6073013205	132.05	Census Tract 132.05	G5020	S	1765479	4485	32.5966578	-117.0802103	{9B53BB85-4153-4687-B0E7-38A57D526C4C}
2441	6	73	8504	6073008504	85.04	Census Tract 85.04	G5020	S	3017638	0	32.8226369	-117.195777	{8B630646-13C2-4294-BED2-7B4BB71BC710}
2442	6	73	7100	6073007100	71	Census Tract 71	G5020	S	2865612	0	32.7171992	-117.2390197	{35E34392-F798-47DA-8772-DE2E7420E67A}
2443	6	73	10401	6073010401	104.01	Census Tract 104.01	G5020	S	396721	0	32.5794072	-117.1072875	{9CDEE8A9-C4E3-4546-9D90-20042CD87408}
2444	6	73	10011	6073010011	100.11	Census Tract 100.11	G5020	S	885032	0	32.5795147	-117.0547796	{81EC5827-815F-41BC-8669-32F5670B3C45}
2445	6	73	14601	6073014601	146.01	Census Tract 146.01	G5020	S	1454515	0	32.7606911	-117.0300534	{AFC628C0-7B2B-4508-AED5-A02F62321A1A}
2446	6	73	10010	6073010010	100.1	Census Tract 100.10	G5020	S	1169865	0	32.5783698	-117.0636964	{B872DFD4-F170-442F-8B35-CF7890980072}
2447	6	73	13301	6073013301	133.01	Census Tract 133.01	G5020	S	1698686	0	32.623861	-117.0510608	{1A58DCBC-E8D2-4618-A045-FD55799B7DFE}
2448	6	73	10502	6073010502	105.02	Census Tract 105.02	G5020	S	1050787	0	32.5860463	-117.1129542	{576BB7FF-BFD6-4F9B-AE99-1625550DE3E1}
2449	6	73	17039	6073017039	170.39	Census Tract 170.39	G5020	S	4791392	5258	32.9526715	-117.0877455	{C9707E06-4A90-4110-A85B-CD43111AF0D6}
2450	6	73	17040	6073017040	170.4	Census Tract 170.40	G5020	S	2952354	0	32.9677362	-117.0571307	{966A3586-3BEA-4775-9DE9-37A811754401}
2451	6	73	17041	6073017041	170.41	Census Tract 170.41	G5020	S	3108342	0	32.9657965	-117.0440195	{111377D5-07D9-4BB8-A56A-49393E5502FD}
2452	6	73	17042	6073017042	170.42	Census Tract 170.42	G5020	S	5665070	35163	32.9403015	-117.0854107	{C211DA1A-8921-4F56-8CD1-6DFF9645E4DE}
2453	6	73	17043	6073017043	170.43	Census Tract 170.43	G5020	S	3016777	0	32.9282044	-117.1057659	{C7A1FEF3-5879-4BC0-AD5A-5CE7FE893648}
2454	6	73	17044	6073017044	170.44	Census Tract 170.44	G5020	S	2412099	2847	32.9270444	-117.0805415	{C8AEA267-750C-463F-BFD9-6D9F0FCDBD3A}
2455	6	73	17045	6073017045	170.45	Census Tract 170.45	G5020	S	1970879	0	32.9301327	-117.067832	{A565FDE6-CBF9-497E-8E73-6FA572DFA8AE}
2456	6	73	17046	6073017046	170.46	Census Tract 170.46	G5020	S	3286959	493481	32.9193342	-117.0954837	{57F3827B-2440-4406-A861-D349DADA86CF}
2457	6	73	17047	6073017047	170.47	Census Tract 170.47	G5020	S	2133359	0	32.9144857	-117.0766489	{52B2DA0C-3DBF-427A-8CE9-76F6B9B31777}
2458	6	73	17048	6073017048	170.48	Census Tract 170.48	G5020	S	3782339	0	32.9466011	-117.0535531	{3C6838FE-3C68-445D-8684-7475A9A9171B}
2459	6	73	17049	6073017049	170.49	Census Tract 170.49	G5020	S	10786909	0	32.9423409	-117.0301187	{0162292B-6A1C-4E0E-8CF8-352A9E88B759}
2460	6	73	3214	6073003214	32.14	Census Tract 32.14	G5020	S	1254433	0	32.6944869	-117.0201686	{AAB18238-6CE0-4C94-B31D-F8DE5253F8EF}
2461	6	73	12600	6073012600	126	Census Tract 126	G5020	S	3043371	4112909	32.6205359	-117.1032969	{F3177D00-DF93-4FCF-9EB9-21E0683101E5}
2462	6	73	3114	6073003114	31.14	Census Tract 31.14	G5020	S	1135955	0	32.6998002	-117.0450027	{2406ACE2-BEC1-446C-A6E9-6FFADDBB45F8}
2463	6	73	13401	6073013401	134.01	Census Tract 134.01	G5020	S	2322791	0	32.6353409	-117.0562074	{EE94EB80-1B26-435D-B3C3-2C9497190908}
2464	6	73	14806	6073014806	148.06	Census Tract 148.06	G5020	S	904220	0	32.7713036	-117.0352057	{B8974A88-7BDB-4B31-BCFD-EDBC1BAE1145}
2465	6	73	14805	6073014805	148.05	Census Tract 148.05	G5020	S	1299307	0	32.7765263	-117.0386117	{95083356-B891-4437-8AA5-9E1E5F07D9FB}
2466	6	73	7908	6073007908	79.08	Census Tract 79.08	G5020	S	459184	0	32.7981576	-117.2344938	{EA001A43-DDC0-485F-8D16-1B74F7D8617F}
2467	6	73	3304	6073003304	33.04	Census Tract 33.04	G5020	S	586527	0	32.7067366	-117.0902817	{477E8DD2-39DC-46D5-BAD1-2D6317DCCDD2}
2468	6	73	2711	6073002711	27.11	Census Tract 27.11	G5020	S	1360225	68328	32.7392175	-117.0715691	{E998618A-04DB-4F45-862B-E149C46F310E}
2469	6	73	3800	6073003800	38	Census Tract 38	G5020	S	1785588	21921	32.6835337	-117.1207979	{185A7FB5-14F4-4C50-8F9D-3A241E437CC9}
2470	6	73	11602	6073011602	116.02	Census Tract 116.02	G5020	S	1006601	14300	32.6599903	-117.0941732	{DD59C848-F232-4A5F-B01D-DED3ACAC6C7A}
2471	6	73	13506	6073013506	135.06	Census Tract 135.06	G5020	S	6268495	531328	32.7223766	-116.9605154	{6D1DD2F2-1F33-4DAC-8BA3-1FC251B67E1D}
2472	6	73	13416	6073013416	134.16	Census Tract 134.16	G5020	S	2208269	0	32.6481404	-116.9935066	{61799C43-C7C7-4396-8E7E-8E26BCC84775}
2473	6	73	4501	6073004501	45.01	Census Tract 45.01	G5020	S	327967	0	32.717632	-117.1381735	{AE3FABE0-3EF2-47D4-B6A2-547E5305B383}
2474	6	73	13909	6073013909	139.09	Census Tract 139.09	G5020	S	1081951	0	32.7116102	-116.9898629	{3C363D6E-12CE-4F42-877F-D51F8D3F6DF2}
2475	6	73	7002	6073007002	70.02	Census Tract 70.02	G5020	S	1443596	0	32.7323705	-117.235636	{BE2C9545-6234-4C5A-ADB2-F9244F381BF3}
2476	6	73	13307	6073013307	133.07	Census Tract 133.07	G5020	S	1308212	0	32.5988025	-117.0502967	{57375BBF-4934-4006-A536-D88063E6BADA}
2477	6	73	6500	6073006500	65	Census Tract 65	G5020	S	3710695	0	32.7521188	-117.2008368	{8EC61F60-A1C5-40EC-AC9C-3877971E8E88}
2478	6	73	5800	6073005800	58	Census Tract 58	G5020	S	808031	0	32.7249027	-117.1705898	{E9389BF8-862A-4C84-A841-CD2B54B135C4}
2479	6	73	13503	6073013503	135.03	Census Tract 135.03	G5020	S	2761175	0	32.73925	-116.9812065	{245319F4-16F7-4CDD-942E-A5B71B34CA48}
2480	6	73	13104	6073013104	131.04	Census Tract 131.04	G5020	S	977892	0	32.6131276	-117.0779491	{FACDBF0C-E9B0-4270-AD70-9A38A50FB56C}
2481	6	73	13308	6073013308	133.08	Census Tract 133.08	G5020	S	1609145	0	32.591757	-117.0490687	{FE4D429D-CD66-43F5-9086-D757B1594D95}
2482	6	73	11300	6073011300	113	Census Tract 113	G5020	S	9950374	802091	32.6992345	-117.2096422	{8F0B0488-1B26-41E8-9DD4-27E5AB31A6AC}
2483	6	73	12303	6073012303	123.03	Census Tract 123.03	G5020	S	1532047	30722	32.6512908	-117.0732999	{957CD1DA-2E0E-42CE-A8E7-ED3E01927D07}
2484	6	73	100	6073000100	1	Census Tract 1	G5020	S	1541180	0	32.7530053	-117.1858941	{6F435E99-0A8C-4A74-8DD1-3C38568877AE}
2485	6	73	13701	6073013701	137.01	Census Tract 137.01	G5020	S	2280946	0	32.7561469	-116.9918436	{BD40E2D4-E516-4F10-A821-5FF01DB87216}
2486	6	73	12101	6073012101	121.01	Census Tract 121.01	G5020	S	692652	0	32.6651034	-117.0878571	{0B23B59D-35B5-47BA-BF34-A1D816DE2891}
2487	6	73	13801	6073013801	138.01	Census Tract 138.01	G5020	S	2282595	0	32.7480825	-117.0086151	{D0E9C6F4-7444-43C8-9D9A-2D4E4DEC175A}
2488	6	73	8506	6073008506	85.06	Census Tract 85.06	G5020	S	1289961	0	32.8302338	-117.1867776	{B1B66731-45A6-4685-AF1B-FE1877353D2F}
2489	6	73	21302	6073021302	213.02	Census Tract 213.02	G5020	S	377463615	4543835	32.6637754	-116.7818507	{4BD82C84-CA88-4BD2-9756-13A80E0C5231}
2490	6	73	17050	6073017050	170.5	Census Tract 170.50	G5020	S	4973311	0	32.9618675	-117.0776875	{A091086E-7FCD-43E0-8B9C-EACAAB80794B}
2491	6	73	17104	6073017104	171.04	Census Tract 171.04	G5020	S	2195131	0	33.0487896	-117.2397938	{320E2893-59A5-4A95-9D3A-76C30D99D18D}
2492	6	73	17106	6073017106	171.06	Census Tract 171.06	G5020	S	29898122	450333	33.0198637	-117.2118813	{3CAC08C4-A479-4D85-A6C3-F03188D60643}
2493	6	73	17107	6073017107	171.07	Census Tract 171.07	G5020	S	1887829	0	33.0624939	-117.251696	{1A7329DD-F9BF-493B-B8DC-AAD367798493}
2494	6	73	12102	6073012102	121.02	Census Tract 121.02	G5020	S	1127204	0	32.6703501	-117.0785905	{4C59B1D0-46AA-4E08-830D-9E9051936367}
2495	6	73	10009	6073010009	100.09	Census Tract 100.09	G5020	S	3530468	532114	32.5473763	-117.0528794	{2CDA8BAE-946C-4F58-83EA-17800C1DC8E4}
2496	6	73	3603	6073003603	36.03	Census Tract 36.03	G5020	S	677286	0	32.6866623	-117.1075924	{42D5A3C9-BFD7-49F9-AFBB-4803B9A4A3F4}
2497	6	73	3602	6073003602	36.02	Census Tract 36.02	G5020	S	655439	0	32.6929366	-117.1074107	{BFEFCD65-EBD5-4CCE-88A5-3AD9F48B6055}
2498	6	73	3404	6073003404	34.04	Census Tract 34.04	G5020	S	1652953	0	32.7139554	-117.0939094	{5ACE6D03-D5CA-4F67-B567-EDCD463AB243}
2499	6	73	4800	6073004800	48	Census Tract 48	G5020	S	562951	0	32.708456	-117.1381401	{783F137E-4679-4A23-978F-6934C0D6DBAD}
2500	6	73	201	6073000201	2.01	Census Tract 2.01	G5020	S	864212	0	32.7540028	-117.1733775	{6EA15CB7-AC75-4C01-9FA3-517C8A67EAE1}
2501	6	73	17054	6073017054	170.54	Census Tract 170.54	G5020	S	6725979	0	32.9895326	-117.045904	{DF54928F-35F4-4B60-8C93-6871EBC835EF}
2502	6	73	14902	6073014902	149.02	Census Tract 149.02	G5020	S	1547787	0	32.7707635	-117.0117565	{69DC770A-9A7D-4581-BB1A-CE27E65E97FC}
2503	6	73	7910	6073007910	79.1	Census Tract 79.10	G5020	S	673874	325210	32.7943988	-117.2539836	{19731C41-A94E-4986-9E41-ABF1C39D1386}
2504	6	73	7905	6073007905	79.05	Census Tract 79.05	G5020	S	571327	0	32.7996991	-117.2526157	{797716C6-6C6D-448E-82ED-0FA1B74DAC3A}
2505	6	73	990100	6073990100	9901	Census Tract 9901	G5020	S	0	659401361	32.9297194	-117.3297174	{4466F22F-9285-4209-AF26-A0E2C338535D}
2506	6	73	17813	6073017813	178.13	Census Tract 178.13	G5020	S	4739804	2141268	33.1220083	-117.3269889	{9F811EEA-9100-4CA4-A1D3-7A1A18FAB4F5}
2507	6	73	17110	6073017110	171.1	Census Tract 171.10	G5020	S	46100870	327017	33.0651162	-117.1842996	{A4737EC0-D038-4A3E-8276-5EF4E6EB7973}
2508	6	73	17109	6073017109	171.09	Census Tract 171.09	G5020	S	4340191	0	33.077855	-117.233336	{B0992B68-D442-4C32-94FB-B601D721BF90}
2509	6	73	17051	6073017051	170.51	Census Tract 170.51	G5020	S	2484503	0	33.0037084	-117.0665065	{3C10559E-142F-4686-A1D6-ADDF025FF198}
2510	6	73	21500	6073021500	215	Census Tract 215	G5020	S	12590452	0	32.9511062	-117.1889651	{27376590-CC2F-4D0D-9779-E34B1F78B3D4}
2511	6	73	21206	6073021206	212.06	Census Tract 212.06	G5020	S	42277451	588480	32.8647039	-116.7519581	{B6B62789-2951-4B64-9839-5809EB1807AB}
